date,time,cash_type,card,price,coffee_name
2024-04-22,10:17,card,ANON-3334,3.87,Flat White
2024-04-22,11:13,card,ANON-4602,2.02,Espresso
2024-04-22,11:41,cash,,3.88,Flat White
2024-04-22,13:40,cash,,3.93,Latte
2024-04-23,06:14,card,ANON-6897,3.19,Cortado
2024-04-23,06:27,card,ANON-5443,3.21,Cortado
2024-04-23,06:53,cash,,3.56,Cappuccino
2024-04-23,07:58,card,ANON-8185,3.54,Cappuccino
2024-04-23,08:01,card,ANON-3791,2.95,Hot Chocolate
2024-04-23,08:11,card,ANON-8067,3.91,Flat White
2024-04-23,08:56,card,ANON-6106,1.99,Espresso
2024-04-23,08:56,card,ANON-3360,3.78,Latte
2024-04-23,09:35,card,ANON-7334,1.99,Espresso
2024-04-23,09:41,card,ANON-7917,2.95,Hot Chocolate
2024-04-23,12:51,cash,,3.53,Cappuccino
2024-04-23,12:52,card,ANON-4965,2.49,Americano
2024-04-23,13:29,card,ANON-1148,3.26,Cortado
2024-04-23,14:57,card,ANON-6276,3.21,Cortado
2024-04-24,06:02,card,ANON-7530,3.79,Latte
2024-04-24,06:11,card,ANON-6407,2.47,Americano
2024-04-24,06:14,card,ANON-4573,2.0,Espresso
2024-04-24,06:53,cash,,1.92,Espresso
2024-04-24,07:51,cash,,3.53,Cappuccino
2024-04-24,11:09,card,ANON-7549,2.56,Americano
2024-04-24,11:59,card,ANON-5848,3.78,Latte
2024-04-24,14:49,card,ANON-2292,3.84,Latte
2024-04-24,16:20,card,ANON-1107,2.55,Americano
2024-04-25,06:15,card,ANON-9304,2.52,Americano
2024-04-25,06:15,card,ANON-2980,3.03,Hot Chocolate
2024-04-25,06:31,cash,,4.0,Flat White
2024-04-25,06:33,card,ANON-3688,2.98,Hot Chocolate
2024-04-25,07:11,card,ANON-9323,2.03,Espresso
2024-04-25,09:54,card,ANON-3726,3.01,Hot Chocolate
2024-04-25,11:23,card,ANON-9704,2.0,Espresso
2024-04-25,11:53,card,ANON-8567,2.0,Espresso
2024-04-25,14:09,cash,,3.87,Flat White
2024-04-25,14:15,card,ANON-4102,3.83,Latte
2024-04-25,14:55,card,ANON-4432,2.49,Americano
2024-04-26,06:23,card,ANON-2222,2.03,Espresso
2024-04-26,06:55,card,ANON-1291,3.06,Cortado
2024-04-26,08:15,card,ANON-7011,3.43,Cappuccino
2024-04-26,08:19,cash,,3.5,Cappuccino
2024-04-26,08:24,cash,,2.93,Hot Chocolate
2024-04-26,08:51,card,ANON-9537,3.55,Cappuccino
2024-04-26,09:01,card,ANON-7451,1.92,Espresso
2024-04-26,10:08,card,ANON-5671,3.89,Flat White
2024-04-26,10:12,card,ANON-9874,2.01,Espresso
2024-04-26,10:41,card,ANON-5872,3.89,Flat White
2024-04-26,10:47,card,ANON-8252,3.92,Flat White
2024-04-26,14:58,card,ANON-7557,1.93,Espresso
2024-04-27,06:23,cash,,2.46,Americano
2024-04-27,06:36,card,ANON-9406,3.28,Cortado
2024-04-27,08:50,card,ANON-6982,3.75,Latte
2024-04-27,10:23,card,ANON-6469,3.58,Cappuccino
2024-04-27,11:23,card,ANON-4501,3.86,Latte
2024-04-27,11:45,cash,,2.47,Americano
2024-04-27,11:57,card,ANON-5492,3.83,Latte
2024-04-27,13:44,card,ANON-4936,2.5,Americano
2024-04-27,14:09,card,ANON-8693,2.46,Americano
2024-04-28,06:12,card,ANON-7908,3.91,Flat White
2024-04-28,06:20,card,ANON-7843,3.41,Cappuccino
2024-04-28,08:25,cash,,3.57,Cappuccino
2024-04-28,08:41,card,ANON-1972,3.26,Cortado
2024-04-28,08:58,card,ANON-9885,2.48,Americano
2024-04-28,12:54,card,ANON-5067,3.87,Flat White
2024-04-28,13:00,cash,,3.77,Latte
2024-04-28,13:45,card,ANON-1901,3.19,Cortado
2024-04-29,06:24,card,ANON-9058,3.19,Cortado
2024-04-29,07:34,card,ANON-3559,3.75,Latte
2024-04-29,07:44,card,ANON-2796,3.85,Flat White
2024-04-29,09:11,card,ANON-1208,2.02,Espresso
2024-04-29,09:32,card,ANON-4008,3.78,Latte
2024-04-29,11:41,card,ANON-5306,3.85,Latte
2024-04-29,12:09,cash,,3.19,Cortado
2024-04-29,14:25,card,ANON-4355,4.01,Flat White
2024-04-30,06:05,card,ANON-3079,3.84,Flat White
2024-04-30,06:32,card,ANON-6543,3.81,Flat White
2024-04-30,06:33,card,ANON-2583,2.52,Americano
2024-04-30,07:10,cash,,2.98,Hot Chocolate
2024-04-30,07:16,card,ANON-3775,3.18,Cortado
2024-04-30,08:26,card,ANON-6995,3.21,Cortado
2024-04-30,09:32,card,ANON-6187,3.47,Cappuccino
2024-04-30,09:39,card,ANON-5469,3.42,Cappuccino
2024-04-30,10:41,card,ANON-7128,3.2,Cortado
2024-04-30,11:17,cash,,2.02,Espresso
2024-04-30,11:20,cash,,2.59,Americano
2024-04-30,11:23,card,ANON-2027,3.59,Cappuccino
2024-05-01,08:00,cash,,1.96,Espresso
2024-05-01,08:30,card,ANON-9476,3.04,Hot Chocolate
2024-05-01,08:31,card,ANON-8132,3.52,Cappuccino
2024-05-01,09:00,card,ANON-4590,3.01,Hot Chocolate
2024-05-01,09:09,card,ANON-8142,3.86,Latte
2024-05-01,10:19,card,ANON-6594,3.84,Flat White
2024-05-01,10:33,cash,,3.91,Flat White
2024-05-01,10:39,card,ANON-7189,3.57,Cappuccino
2024-05-01,10:40,cash,,3.79,Latte
2024-05-01,10:47,card,ANON-1082,3.82,Latte
2024-05-01,11:01,card,ANON-1539,2.45,Americano
2024-05-01,11:09,card,ANON-6408,3.23,Cortado
2024-05-01,12:16,cash,,3.82,Latte
2024-05-01,12:32,card,ANON-9384,3.19,Cortado
2024-05-01,13:17,card,ANON-9032,3.83,Latte
2024-05-02,06:21,card,ANON-6846,3.13,Cortado
2024-05-02,07:13,card,ANON-2465,2.02,Espresso
2024-05-02,07:14,cash,,3.54,Cappuccino
2024-05-02,07:37,card,ANON-7115,3.51,Cappuccino
2024-05-02,08:21,card,ANON-7098,2.96,Hot Chocolate
2024-05-02,09:01,card,ANON-1981,1.98,Espresso
2024-05-02,09:51,card,ANON-7712,2.41,Americano
2024-05-02,10:14,cash,,3.51,Cappuccino
2024-05-02,10:21,cash,,3.17,Cortado
2024-05-02,10:54,cash,,1.94,Espresso
2024-05-02,12:14,card,ANON-7253,2.99,Hot Chocolate
2024-05-02,13:34,card,ANON-1067,2.58,Americano
2024-05-02,15:26,cash,,4.0,Flat White
2024-05-02,16:11,cash,,2.56,Americano
2024-05-02,16:44,card,ANON-9707,1.99,Espresso
2024-05-03,06:09,card,ANON-9600,2.04,Espresso
2024-05-03,06:32,card,ANON-6799,2.56,Americano
2024-05-03,06:46,card,ANON-8782,1.97,Espresso
2024-05-03,07:21,card,ANON-1206,3.51,Cappuccino
2024-05-03,07:38,card,ANON-1772,3.18,Cortado
2024-05-03,09:56,card,ANON-8381,3.81,Latte
2024-05-03,10:02,cash,,3.9,Flat White
2024-05-03,10:25,card,ANON-3258,3.04,Hot Chocolate
2024-05-03,11:31,card,ANON-3863,3.86,Flat White
2024-05-04,10:00,card,ANON-5833,2.52,Americano
2024-05-04,12:11,card,ANON-3874,3.9,Flat White
2024-05-04,14:24,card,ANON-5141,3.24,Cortado
2024-05-04,14:24,card,ANON-2076,4.0,Flat White
2024-05-05,06:37,cash,,3.74,Latte
2024-05-05,08:29,card,ANON-7198,3.19,Cortado
2024-05-05,09:09,card,ANON-7290,2.57,Americano
2024-05-05,09:46,card,ANON-2498,3.86,Latte
2024-05-05,10:02,card,ANON-5806,3.53,Cappuccino
2024-05-05,11:13,card,ANON-7049,3.28,Cortado
2024-05-05,11:36,card,ANON-9868,3.8,Latte
2024-05-05,13:01,card,ANON-7046,3.47,Cappuccino
2024-05-06,06:43,card,ANON-7250,2.94,Hot Chocolate
2024-05-06,07:20,card,ANON-6531,3.8,Latte
2024-05-06,09:01,card,ANON-5146,3.7,Latte
2024-05-06,09:24,card,ANON-5676,3.86,Flat White
2024-05-06,09:55,card,ANON-1993,2.48,Americano
2024-05-06,10:16,card,ANON-4638,2.47,Americano
2024-05-06,10:48,card,ANON-4969,3.17,Cortado
2024-05-06,16:00,card,ANON-7583,3.84,Latte
2024-05-06,16:43,card,ANON-8904,3.01,Hot Chocolate
2024-05-06,17:13,card,ANON-1677,3.53,Cappuccino
2024-05-07,06:17,card,ANON-6363,3.81,Flat White
2024-05-07,06:48,cash,,2.53,Americano
2024-05-07,06:59,cash,,3.81,Latte
2024-05-07,07:03,card,ANON-2616,3.02,Hot Chocolate
2024-05-07,08:16,card,ANON-9269,3.48,Cappuccino
2024-05-07,14:08,card,ANON-3079,2.51,Americano
2024-05-07,14:14,card,ANON-8324,3.85,Latte
2024-05-08,06:39,card,ANON-6000,3.84,Flat White
2024-05-08,06:54,card,ANON-1051,2.98,Hot Chocolate
2024-05-08,07:41,card,ANON-8283,2.97,Hot Chocolate
2024-05-08,07:53,card,ANON-3969,1.99,Espresso
2024-05-08,08:23,card,ANON-2236,3.23,Cortado
2024-05-08,09:08,card,ANON-9749,3.81,Latte
2024-05-08,09:17,cash,,3.5,Cappuccino
2024-05-08,09:46,card,ANON-7776,3.5,Cappuccino
2024-05-08,11:11,card,ANON-2349,3.93,Flat White
2024-05-08,11:12,card,ANON-3364,3.5,Cappuccino
2024-05-08,13:44,cash,,3.89,Flat White
2024-05-08,14:34,card,ANON-6832,3.46,Cappuccino
2024-05-08,16:57,card,ANON-2929,2.48,Americano
2024-05-09,06:29,card,ANON-5793,3.83,Latte
2024-05-09,06:52,card,ANON-1219,3.53,Cappuccino
2024-05-09,09:02,card,ANON-2786,3.13,Cortado
2024-05-09,09:29,card,ANON-2313,3.93,Flat White
2024-05-09,09:38,card,ANON-4482,3.88,Flat White
2024-05-09,10:04,card,ANON-5475,3.83,Latte
2024-05-09,12:01,card,ANON-4087,3.98,Flat White
2024-05-10,06:24,card,ANON-3405,3.56,Cappuccino
2024-05-10,06:32,card,ANON-6998,3.9,Flat White
2024-05-10,06:44,card,ANON-8510,3.48,Cappuccino
2024-05-10,07:23,card,ANON-4773,2.48,Americano
2024-05-10,08:30,card,ANON-7341,3.48,Cappuccino
2024-05-10,11:54,card,ANON-9205,2.56,Americano
2024-05-10,12:16,cash,,3.87,Flat White
2024-05-10,13:44,card,ANON-3264,2.57,Americano
2024-05-11,06:40,card,ANON-5272,2.57,Americano
2024-05-11,08:26,card,ANON-2420,3.2,Cortado
2024-05-11,09:38,card,ANON-6565,3.2,Cortado
2024-05-11,09:52,card,ANON-8072,3.84,Latte
2024-05-12,06:38,card,ANON-9151,2.02,Espresso
2024-05-12,08:01,card,ANON-3920,1.93,Espresso
2024-05-12,08:41,card,ANON-5038,3.19,Cortado
2024-05-12,08:43,card,ANON-8862,3.95,Flat White
2024-05-12,09:58,card,ANON-8460,3.36,Cappuccino
2024-05-12,10:04,cash,,2.47,Americano
2024-05-12,10:47,card,ANON-7348,3.86,Latte
2024-05-12,11:08,cash,,3.58,Cappuccino
2024-05-12,11:31,cash,,3.22,Cortado
2024-05-12,13:09,card,ANON-8600,2.49,Americano
2024-05-12,15:18,card,ANON-2920,3.44,Cappuccino
2024-05-13,06:01,card,ANON-3844,3.83,Flat White
2024-05-13,06:03,card,ANON-5259,3.45,Cappuccino
2024-05-13,06:11,cash,,2.06,Espresso
2024-05-13,06:17,card,ANON-9170,1.99,Espresso
2024-05-13,08:20,card,ANON-2749,2.5,Americano
2024-05-13,09:45,card,ANON-1830,3.51,Cappuccino
2024-05-13,12:05,cash,,3.96,Flat White
2024-05-13,12:11,card,ANON-2270,2.58,Americano
2024-05-13,14:06,card,ANON-1036,2.51,Americano
2024-05-14,06:03,cash,,3.51,Cappuccino
2024-05-14,06:26,cash,,1.91,Espresso
2024-05-14,06:59,cash,,3.95,Flat White
2024-05-14,08:05,card,ANON-9324,3.0,Hot Chocolate
2024-05-14,09:12,cash,,3.11,Hot Chocolate
2024-05-14,11:20,card,ANON-2888,2.45,Americano
2024-05-14,11:44,card,ANON-1123,3.81,Latte
2024-05-14,12:31,card,ANON-4064,3.24,Cortado
2024-05-14,14:39,card,ANON-8378,2.49,Americano
2024-05-14,15:27,card,ANON-9859,2.04,Espresso
2024-05-15,06:23,card,ANON-5420,3.12,Cortado
2024-05-15,06:25,card,ANON-2149,3.44,Cappuccino
2024-05-15,08:12,card,ANON-4667,3.86,Latte
2024-05-15,08:43,card,ANON-3727,3.74,Latte
2024-05-15,08:54,card,ANON-5086,3.44,Cappuccino
2024-05-15,09:29,card,ANON-1285,2.43,Americano
2024-05-15,09:56,card,ANON-5163,3.12,Cortado
2024-05-15,10:27,card,ANON-2968,3.52,Cappuccino
2024-05-15,10:38,card,ANON-1986,2.0,Espresso
2024-05-15,10:59,card,ANON-6518,1.97,Espresso
2024-05-15,11:24,cash,,3.89,Latte
2024-05-15,14:14,card,ANON-4442,2.5,Americano
2024-05-15,14:21,cash,,3.99,Flat White
2024-05-16,06:00,card,ANON-9508,2.51,Americano
2024-05-16,06:22,cash,,2.57,Americano
2024-05-16,07:08,cash,,3.54,Cappuccino
2024-05-16,08:02,card,ANON-9361,2.97,Hot Chocolate
2024-05-16,08:44,cash,,2.92,Hot Chocolate
2024-05-16,08:46,card,ANON-8588,2.54,Americano
2024-05-16,10:03,card,ANON-3200,2.06,Espresso
2024-05-16,10:47,cash,,3.94,Latte
2024-05-17,06:42,card,ANON-2827,2.99,Hot Chocolate
2024-05-17,06:52,card,ANON-1946,3.47,Cappuccino
2024-05-17,06:56,card,ANON-6445,3.77,Latte
2024-05-17,07:42,card,ANON-7606,3.78,Latte
2024-05-17,07:51,card,ANON-9335,3.94,Flat White
2024-05-17,09:51,card,ANON-7887,3.78,Latte
2024-05-17,11:18,card,ANON-6047,3.9,Flat White
2024-05-17,11:55,cash,,1.97,Espresso
2024-05-17,12:33,cash,,2.45,Americano
2024-05-17,14:01,card,ANON-9547,3.59,Cappuccino
2024-05-17,14:21,card,ANON-6243,3.03,Hot Chocolate
2024-05-17,20:54,card,ANON-7571,3.44,Cappuccino
2024-05-18,06:06,cash,,3.43,Cappuccino
2024-05-18,06:08,card,ANON-3541,3.83,Latte
2024-05-18,06:58,card,ANON-4405,2.02,Espresso
2024-05-18,07:25,card,ANON-8981,3.82,Latte
2024-05-18,11:27,card,ANON-5684,3.46,Cappuccino
2024-05-18,13:40,card,ANON-6041,2.07,Espresso
2024-05-19,06:14,card,ANON-7173,2.41,Americano
2024-05-19,06:44,card,ANON-1204,2.99,Hot Chocolate
2024-05-19,10:01,card,ANON-7866,1.95,Espresso
2024-05-19,11:02,cash,,3.08,Hot Chocolate
2024-05-19,12:42,card,ANON-6671,2.98,Hot Chocolate
2024-05-19,13:47,card,ANON-1628,1.95,Espresso
2024-05-20,06:42,card,ANON-2139,1.99,Espresso
2024-05-20,08:25,card,ANON-5725,3.17,Cortado
2024-05-20,09:12,card,ANON-3219,3.06,Hot Chocolate
2024-05-20,09:31,card,ANON-4645,3.64,Latte
2024-05-20,09:46,card,ANON-2169,3.86,Flat White
2024-05-20,10:14,card,ANON-6749,2.09,Espresso
2024-05-20,10:20,card,ANON-8359,3.51,Cappuccino
2024-05-20,13:10,cash,,3.45,Cappuccino
2024-05-20,13:15,card,ANON-5975,1.92,Espresso
2024-05-20,13:52,card,ANON-8769,3.16,Cortado
2024-05-20,14:03,cash,,2.45,Americano
2024-05-21,06:08,cash,,3.8,Latte
2024-05-21,07:33,card,ANON-4577,3.22,Cortado
2024-05-21,08:09,card,ANON-6340,3.75,Latte
2024-05-21,09:11,cash,,3.96,Latte
2024-05-21,09:13,card,ANON-9238,3.76,Latte
2024-05-21,10:21,card,ANON-9873,3.62,Cappuccino
2024-05-21,10:33,card,ANON-2598,2.96,Hot Chocolate
2024-05-21,12:56,card,ANON-1599,2.96,Hot Chocolate
2024-05-21,13:41,card,ANON-2728,1.98,Espresso
2024-05-21,15:16,card,ANON-2833,3.5,Cappuccino
2024-05-22,06:06,card,ANON-5580,3.75,Latte
2024-05-22,06:14,card,ANON-4925,3.85,Latte
2024-05-22,06:38,cash,,3.81,Flat White
2024-05-22,08:09,cash,,3.24,Cortado
2024-05-22,08:50,card,ANON-6647,3.79,Latte
2024-05-22,09:27,card,ANON-6133,1.92,Espresso
2024-05-22,09:43,card,ANON-2201,2.52,Americano
2024-05-22,09:46,card,ANON-1691,3.83,Latte
2024-05-22,11:49,card,ANON-8960,3.82,Latte
2024-05-22,12:00,cash,,2.47,Americano
2024-05-22,13:57,cash,,3.45,Cappuccino
2024-05-22,14:43,card,ANON-6728,3.75,Latte
2024-05-23,06:01,card,ANON-6889,1.94,Espresso
2024-05-23,06:06,card,ANON-2534,3.77,Latte
2024-05-23,06:13,card,ANON-1571,3.87,Latte
2024-05-23,06:31,card,ANON-1264,3.88,Flat White
2024-05-23,08:36,card,ANON-2303,3.95,Latte
2024-05-23,08:59,card,ANON-4918,2.48,Americano
2024-05-23,09:31,card,ANON-5088,3.19,Cortado
2024-05-23,10:05,card,ANON-7162,3.51,Cappuccino
2024-05-23,12:27,cash,,3.79,Latte
2024-05-23,13:00,card,ANON-3934,2.99,Hot Chocolate
2024-05-23,14:37,cash,,1.98,Espresso
2024-05-24,06:08,card,ANON-5576,3.8,Latte
2024-05-24,06:25,cash,,3.75,Latte
2024-05-24,07:04,card,ANON-4830,3.76,Latte
2024-05-24,09:43,card,ANON-9458,2.92,Hot Chocolate
2024-05-24,09:58,card,ANON-9995,2.55,Americano
2024-05-24,10:43,card,ANON-6126,3.2,Cortado
2024-05-24,11:13,card,ANON-7740,4.0,Flat White
2024-05-24,11:34,card,ANON-2638,1.99,Espresso
2024-05-24,12:26,card,ANON-7662,1.93,Espresso
2024-05-24,17:56,card,ANON-2368,2.0,Espresso
2024-05-24,18:56,card,ANON-6824,3.46,Cappuccino
2024-05-25,07:25,card,ANON-7621,3.45,Cappuccino
2024-05-25,08:56,card,ANON-9619,2.01,Espresso
2024-05-25,09:36,cash,,2.52,Americano
2024-05-25,10:27,card,ANON-4453,3.17,Cortado
2024-05-25,10:35,card,ANON-9316,3.75,Latte
2024-05-25,10:38,cash,,3.49,Cappuccino
2024-05-25,11:04,card,ANON-8734,3.0,Hot Chocolate
2024-05-25,11:14,cash,,3.05,Hot Chocolate
2024-05-25,13:05,card,ANON-1433,2.96,Hot Chocolate
2024-05-25,13:14,card,ANON-7304,3.78,Latte
2024-05-25,13:14,card,ANON-4822,3.43,Cappuccino
2024-05-25,14:38,card,ANON-1218,3.66,Latte
2024-05-25,15:22,card,ANON-4178,2.99,Hot Chocolate
2024-05-25,15:43,card,ANON-8768,3.79,Latte
2024-05-25,17:13,card,ANON-9800,3.77,Latte
2024-05-26,06:07,card,ANON-5651,3.26,Cortado
2024-05-26,06:40,card,ANON-9125,3.44,Cappuccino
2024-05-26,08:19,card,ANON-8329,3.19,Cortado
2024-05-26,08:24,card,ANON-1765,3.12,Cortado
2024-05-26,08:27,card,ANON-7998,3.34,Cortado
2024-05-26,09:32,card,ANON-2724,3.79,Latte
2024-05-26,11:56,card,ANON-5073,3.0,Hot Chocolate
2024-05-26,14:39,cash,,3.83,Latte
2024-05-27,06:30,card,ANON-7211,2.53,Americano
2024-05-27,07:11,card,ANON-1240,3.88,Flat White
2024-05-27,09:34,card,ANON-2533,3.04,Hot Chocolate
2024-05-27,11:32,card,ANON-6467,3.57,Cappuccino
2024-05-27,11:50,card,ANON-9184,3.58,Cappuccino
2024-05-27,12:11,card,ANON-3020,3.55,Cappuccino
2024-05-27,13:26,card,ANON-4433,3.03,Hot Chocolate
2024-05-27,14:56,card,ANON-9207,3.81,Flat White
2024-05-28,06:12,card,ANON-3515,3.08,Hot Chocolate
2024-05-28,06:17,card,ANON-4715,2.48,Americano
2024-05-28,06:35,card,ANON-7412,2.64,Americano
2024-05-28,06:45,card,ANON-2424,3.29,Cortado
2024-05-28,07:25,card,ANON-9331,3.53,Cappuccino
2024-05-28,08:13,card,ANON-1190,3.06,Hot Chocolate
2024-05-28,08:19,cash,,3.77,Latte
2024-05-28,08:24,card,ANON-5493,3.8,Latte
2024-05-28,08:59,card,ANON-8088,3.13,Cortado
2024-05-28,09:56,card,ANON-9010,3.86,Latte
2024-05-28,10:21,card,ANON-4190,3.91,Latte
2024-05-28,10:23,card,ANON-4405,3.0,Hot Chocolate
2024-05-28,10:54,cash,,3.47,Cappuccino
2024-05-28,10:57,card,ANON-8169,3.03,Hot Chocolate
2024-05-28,11:33,card,ANON-6352,3.92,Latte
2024-05-28,11:41,card,ANON-1302,3.9,Flat White
2024-05-28,11:59,card,ANON-6754,3.82,Latte
2024-05-28,12:09,card,ANON-7429,2.94,Hot Chocolate
2024-05-28,15:20,card,ANON-5666,3.23,Cortado
2024-05-29,06:00,card,ANON-6574,2.91,Hot Chocolate
2024-05-29,06:27,card,ANON-6085,3.73,Latte
2024-05-29,06:42,card,ANON-2793,3.04,Hot Chocolate
2024-05-29,06:43,card,ANON-9360,3.95,Flat White
2024-05-29,08:00,card,ANON-8817,2.09,Espresso
2024-05-29,09:02,card,ANON-9731,2.57,Americano
2024-05-29,09:22,cash,,2.42,Americano
2024-05-29,13:28,card,ANON-3175,3.76,Latte
2024-05-30,06:00,cash,,3.93,Flat White
2024-05-30,06:27,card,ANON-7525,3.79,Latte
2024-05-30,06:45,cash,,3.73,Latte
2024-05-30,06:59,cash,,1.96,Espresso
2024-05-30,08:54,card,ANON-1928,3.81,Latte
2024-05-30,10:19,cash,,3.53,Cappuccino
2024-05-30,11:02,card,ANON-7485,3.56,Cappuccino
2024-05-30,11:06,card,ANON-4211,3.84,Latte
2024-05-30,11:07,card,ANON-3801,3.83,Flat White
2024-05-30,11:23,card,ANON-2414,3.74,Latte
2024-05-30,12:57,card,ANON-1134,3.42,Cappuccino
2024-05-30,13:40,card,ANON-2528,2.54,Americano
2024-05-30,13:57,card,ANON-5020,3.79,Latte
2024-05-30,16:23,card,ANON-3625,2.35,Americano
2024-05-31,06:18,card,ANON-6943,2.03,Espresso
2024-05-31,06:20,card,ANON-4359,3.98,Flat White
2024-05-31,06:27,card,ANON-9773,3.74,Latte
2024-05-31,06:39,card,ANON-7003,3.81,Latte
2024-05-31,07:25,card,ANON-9038,3.15,Hot Chocolate
2024-05-31,08:48,card,ANON-3448,1.93,Espresso
2024-05-31,08:57,cash,,3.83,Latte
2024-05-31,09:23,card,ANON-9566,3.88,Flat White
2024-05-31,09:30,card,ANON-8282,3.92,Flat White
2024-05-31,09:41,card,ANON-7709,2.97,Hot Chocolate
2024-05-31,10:05,card,ANON-3560,3.04,Hot Chocolate
2024-05-31,13:22,card,ANON-5638,3.2,Cortado
2024-06-01,06:19,card,ANON-1814,3.81,Latte
2024-06-01,10:07,card,ANON-9550,2.49,Americano
2024-06-01,10:08,card,ANON-4738,3.85,Flat White
2024-06-01,11:29,card,ANON-7219,3.73,Latte
2024-06-01,13:21,card,ANON-8969,3.78,Latte
2024-06-01,14:29,cash,,3.91,Flat White
2024-06-02,06:05,card,ANON-2020,2.62,Americano
2024-06-02,06:14,card,ANON-2979,3.83,Flat White
2024-06-02,06:33,cash,,3.49,Cappuccino
2024-06-02,08:39,card,ANON-7716,3.84,Latte
2024-06-02,10:08,card,ANON-2320,3.04,Hot Chocolate
2024-06-02,10:35,cash,,2.98,Hot Chocolate
2024-06-02,12:25,card,ANON-1019,2.5,Americano
2024-06-03,09:37,card,ANON-5566,3.26,Cortado
2024-06-03,11:56,card,ANON-9965,3.89,Flat White
2024-06-04,09:29,card,ANON-2614,3.56,Cappuccino
2024-06-04,10:42,card,ANON-1403,3.24,Cortado
2024-06-04,12:41,card,ANON-7709,3.11,Cortado
2024-06-04,12:44,card,ANON-1934,3.0,Hot Chocolate
2024-06-04,13:21,card,ANON-8951,3.04,Hot Chocolate
2024-06-05,06:46,card,ANON-9808,2.49,Americano
2024-06-05,06:58,card,ANON-1891,2.52,Americano
2024-06-05,08:53,cash,,3.47,Cappuccino
2024-06-05,12:02,card,ANON-2028,3.81,Latte
2024-06-06,06:47,cash,,3.16,Cortado
2024-06-06,06:50,card,ANON-6432,3.15,Cortado
2024-06-06,09:26,cash,,3.74,Latte
2024-06-06,11:25,card,ANON-9309,3.86,Flat White
2024-06-06,11:45,card,ANON-8726,3.76,Latte
2024-06-06,13:03,cash,,3.74,Latte
2024-06-06,13:07,card,ANON-5221,3.91,Latte
2024-06-07,06:00,cash,,3.81,Latte
2024-06-07,06:32,card,ANON-1716,2.02,Espresso
2024-06-07,06:48,card,ANON-5694,2.41,Americano
2024-06-07,06:50,card,ANON-9100,3.51,Cappuccino
2024-06-07,08:02,card,ANON-3790,1.99,Espresso
2024-06-07,12:36,card,ANON-1068,2.98,Hot Chocolate
2024-06-08,07:46,card,ANON-7116,3.43,Cappuccino
2024-06-08,07:51,card,ANON-7681,3.48,Cappuccino
2024-06-08,09:43,card,ANON-6078,2.05,Espresso
2024-06-08,09:51,card,ANON-6412,2.52,Americano
2024-06-08,10:00,cash,,2.01,Espresso
2024-06-08,11:07,card,ANON-7066,3.55,Cappuccino
2024-06-08,12:01,cash,,3.03,Hot Chocolate
2024-06-08,12:29,card,ANON-3648,3.82,Latte
2024-06-08,13:35,card,ANON-6185,3.21,Cortado
2024-06-09,06:56,card,ANON-1160,3.52,Cappuccino
2024-06-09,06:56,card,ANON-5902,3.78,Flat White
2024-06-09,07:59,card,ANON-6824,3.8,Latte
2024-06-09,08:11,card,ANON-5448,2.02,Espresso
2024-06-09,08:25,card,ANON-4832,3.8,Latte
2024-06-09,08:34,card,ANON-3376,3.82,Latte
2024-06-09,09:40,card,ANON-5663,3.76,Latte
2024-06-09,11:56,card,ANON-4788,3.9,Flat White
2024-06-10,06:22,card,ANON-6158,2.57,Americano
2024-06-10,06:42,card,ANON-6955,2.1,Espresso
2024-06-10,07:05,card,ANON-4454,2.52,Americano
2024-06-10,09:50,card,ANON-5743,3.48,Cappuccino
2024-06-10,12:29,card,ANON-5355,3.46,Cappuccino
2024-06-10,13:15,card,ANON-1465,3.88,Flat White
2024-06-11,07:37,card,ANON-7744,3.95,Flat White
2024-06-11,07:43,card,ANON-9658,3.96,Flat White
2024-06-11,08:41,card,ANON-1553,3.97,Flat White
2024-06-11,09:20,card,ANON-6252,2.99,Hot Chocolate
2024-06-11,11:24,card,ANON-8043,2.98,Hot Chocolate
2024-06-11,12:10,card,ANON-7208,3.81,Latte
2024-06-11,13:56,card,ANON-1588,3.48,Cappuccino
2024-06-11,15:19,card,ANON-4097,3.92,Flat White
2024-06-11,15:42,card,ANON-1470,2.93,Hot Chocolate
2024-06-12,06:57,cash,,3.81,Latte
2024-06-12,07:03,card,ANON-5094,3.47,Cappuccino
2024-06-12,07:25,card,ANON-4661,3.73,Latte
2024-06-12,07:58,cash,,2.09,Espresso
2024-06-12,08:12,card,ANON-4546,2.95,Hot Chocolate
2024-06-12,08:30,card,ANON-2168,3.49,Cappuccino
2024-06-12,08:31,card,ANON-7500,2.05,Espresso
2024-06-12,09:13,card,ANON-7577,3.85,Latte
2024-06-12,09:13,card,ANON-3717,1.93,Espresso
2024-06-12,11:25,card,ANON-4543,3.01,Hot Chocolate
2024-06-12,13:49,card,ANON-6620,3.89,Flat White
2024-06-12,13:56,cash,,3.02,Hot Chocolate
2024-06-12,15:56,cash,,3.79,Latte
2024-06-12,16:41,cash,,2.95,Hot Chocolate
2024-06-13,06:29,card,ANON-3961,2.57,Americano
2024-06-13,06:42,card,ANON-5818,2.97,Hot Chocolate
2024-06-13,07:43,cash,,3.52,Cappuccino
2024-06-13,10:41,card,ANON-9141,3.85,Flat White
2024-06-13,11:47,card,ANON-2072,3.0,Hot Chocolate
2024-06-13,12:26,cash,,1.99,Espresso
